Date,DryBulb,DewPnt,Demand
11/05/2015 10:59:59,63.00,52.00,14203.00
11/05/2015 11:59:59,67.00,53.00,14318.00
11/05/2015 12:59:59,69.00,54.00,14348.00
11/05/2015 13:59:59,69.00,55.00,14406.00
11/05/2015 14:59:59,69.00,55.00,14385.00
11/05/2015 15:59:59,68.00,56.00,14395.00
11/05/2015 16:59:59,67.00,56.00,14991.00
11/05/2015 17:59:59,65.00,56.00,15920.00
11/05/2015 18:59:59,64.00,57.00,15682.00
11/05/2015 19:59:59,63.00,57.00,15173.00
11/05/2015 20:59:59,63.00,58.00,14473.00
11/05/2015 21:59:59,63.00,58.00,13390.00
11/05/2015 22:59:59,62.00,59.00,12080.00
11/05/2015 23:59:59,62.00,59.00,10955.00
11/06/2015 00:59:59,62.00,59.00,10216.00
11/06/2015 01:59:59,62.00,59.00,9791.00
11/06/2015 02:59:59,61.00,59.00,9568.00
11/06/2015 03:59:59,61.00,58.00,9527.00
11/06/2015 04:59:59,60.00,58.00,9823.00
11/06/2015 05:59:59,61.00,58.00,10828.00
11/06/2015 06:59:59,60.00,57.00,12566.00
11/06/2015 07:59:59,61.00,58.00,13617.00
11/06/2015 08:59:59,62.00,58.00,14117.00
11/06/2015 09:59:59,63.00,59.00,14459.00
11/06/2015 10:59:59,65.00,60.00,14693.00
11/06/2015 11:59:59,67.00,60.00,14735.00
11/06/2015 12:59:59,69.00,60.00,14637.00
11/06/2015 13:59:59,71.00,60.00,14718.00
11/06/2015 14:59:59,71.00,60.00,14623.00
11/06/2015 15:59:59,70.00,60.00,14545.00
11/06/2015 16:59:59,70.00,60.00,15046.00
11/06/2015 17:59:59,68.00,60.00,15730.00
11/06/2015 18:59:59,67.00,60.00,15344.00
11/06/2015 19:59:59,67.00,60.00,14750.00
11/06/2015 20:59:59,66.00,60.00,14096.00
11/06/2015 21:59:59,66.00,59.00,13208.00
11/06/2015 22:59:59,66.00,58.00,12125.00
11/06/2015 23:59:59,65.00,52.00,11024.00
11/07/2015 00:59:59,64.00,50.00,10159.00
11/07/2015 01:59:59,63.00,46.00,9619.00
11/07/2015 02:59:59,62.00,45.00,9331.00
11/07/2015 03:59:59,60.00,44.00,9209.00
11/07/2015 04:59:59,58.00,45.00,9266.00
11/07/2015 05:59:59,58.00,44.00,9663.00
11/07/2015 06:59:59,56.00,43.00,10254.00
11/07/2015 07:59:59,56.00,41.00,11064.00
11/07/2015 08:59:59,57.00,40.00,11920.00
11/07/2015 09:59:59,58.00,39.00,12428.00
11/07/2015 10:59:59,58.00,38.00,12628.00
11/07/2015 11:59:59,59.00,37.00,12636.00
11/07/2015 12:59:59,58.00,36.00,12541.00
11/07/2015 13:59:59,58.00,35.00,12404.00
11/07/2015 14:59:59,57.00,34.00,12373.00
11/07/2015 15:59:59,56.00,34.00,12535.00
11/07/2015 16:59:59,55.00,33.00,13349.00
11/07/2015 17:59:59,53.00,33.00,14116.00
11/07/2015 18:59:59,52.00,33.00,13835.00
11/07/2015 19:59:59,51.00,34.00,13357.00
11/07/2015 20:59:59,51.00,34.00,12815.00
11/07/2015 21:59:59,50.00,34.00,12121.00
11/07/2015 22:59:59,49.00,34.00,11307.00
11/07/2015 23:59:59,48.00,34.00,10471.00
11/08/2015 00:59:59,47.00,34.00,9823.00
11/08/2015 01:59:59,46.00,33.00,9423.00
11/08/2015 02:59:59,46.00,32.00,9183.00
11/08/2015 03:59:59,45.00,33.00,9126.00
11/08/2015 04:59:59,44.00,32.00,9219.00
11/08/2015 05:59:59,43.00,32.00,9525.00
11/08/2015 06:59:59,42.00,31.00,10016.00
11/08/2015 07:59:59,42.00,32.00,10711.00
11/08/2015 08:59:59,45.00,32.00,11412.00
11/08/2015 09:59:59,47.00,30.00,11821.00
11/08/2015 10:59:59,49.00,29.00,11973.00
11/08/2015 11:59:59,52.00,28.00,12053.00
11/08/2015 12:59:59,52.00,27.00,12106.00
11/08/2015 13:59:59,54.00,26.00,12072.00
11/08/2015 14:59:59,54.00,26.00,12126.00
11/08/2015 15:59:59,54.00,26.00,12384.00
11/08/2015 16:59:59,52.00,26.00,13416.00
11/08/2015 17:59:59,49.00,26.00,14667.00
11/08/2015 18:59:59,48.00,27.00,14538.00
11/08/2015 19:59:59,45.00,28.00,14130.00
11/08/2015 20:59:59,43.00,28.00,13535.00
11/08/2015 21:59:59,43.00,29.00,12574.00
11/08/2015 22:59:59,42.00,29.00,11522.00
11/08/2015 23:59:59,40.00,29.00,10623.00
11/09/2015 00:59:59,39.00,29.00,10049.00
11/09/2015 01:59:59,38.00,30.00,9764.00
11/09/2015 02:59:59,38.00,29.00,9615.00
11/09/2015 03:59:59,37.00,29.00,9689.00
11/09/2015 04:59:59,36.00,29.00,10133.00
11/09/2015 05:59:59,35.00,28.00,11353.00
11/09/2015 06:59:59,34.00,28.00,13194.00
11/09/2015 07:59:59,35.00,29.00,14076.00
11/09/2015 08:59:59,40.00,32.00,14070.00
11/09/2015 09:59:59,45.00,33.00,13957.00
11/09/2015 10:59:59,49.00,33.00,13933.00
11/09/2015 11:59:59,52.00,32.00,13845.00
11/09/2015 12:59:59,55.00,32.00,13755.00
11/09/2015 13:59:59,57.00,31.00,13752.00
11/09/2015 14:59:59,58.00,30.00,13752.00
11/09/2015 15:59:59,58.00,31.00,13904.00
11/09/2015 16:59:59,56.00,30.00,14806.00
11/09/2015 17:59:59,53.00,31.00,15943.00
11/09/2015 18:59:59,50.00,32.00,15795.00
11/09/2015 19:59:59,48.00,32.00,15298.00
11/09/2015 20:59:59,47.00,33.00,14581.00
11/09/2015 21:59:59,45.00,32.00,13487.00
11/09/2015 22:59:59,45.00,32.00,12178.00
11/09/2015 23:59:59,42.00,33.00,11059.00
11/10/2015 00:59:59,43.00,33.00,10334.00
11/10/2015 01:59:59,43.00,32.00,9982.00
11/10/2015 02:59:59,42.00,33.00,9805.00
11/10/2015 03:59:59,42.00,33.00,9830.00
11/10/2015 04:59:59,41.00,33.00,10208.00
11/10/2015 05:59:59,41.00,34.00,11337.00
11/10/2015 06:59:59,41.00,34.00,13178.00
11/10/2015 07:59:59,42.00,33.00,14094.00
11/10/2015 08:59:59,44.00,35.00,14274.00
11/10/2015 09:59:59,47.00,36.00,14334.00
11/10/2015 10:59:59,48.00,36.00,14392.00
11/10/2015 11:59:59,49.00,36.00,14368.00
11/10/2015 12:59:59,51.00,35.00,14335.00
11/10/2015 13:59:59,51.00,36.00,14411.00
11/10/2015 14:59:59,52.00,36.00,14384.00
11/10/2015 15:59:59,51.00,37.00,14539.00
11/10/2015 16:59:59,49.00,39.00,15314.00
11/10/2015 17:59:59,48.00,39.00,16081.00
11/10/2015 18:59:59,48.00,39.00,15841.00
11/10/2015 19:59:59,47.00,40.00,15296.00
11/10/2015 20:59:59,46.00,40.00,14596.00
11/10/2015 21:59:59,46.00,41.00,13543.00
11/10/2015 22:59:59,46.00,42.00,12307.00
11/10/2015 23:59:59,46.00,42.00,11215.00
11/11/2015 00:59:59,47.00,42.00,10468.00
11/11/2015 01:59:59,47.00,42.00,10056.00
11/11/2015 02:59:59,46.00,42.00,9846.00
11/11/2015 03:59:59,46.00,42.00,9819.00
11/11/2015 04:59:59,45.00,42.00,10082.00
11/11/2015 05:59:59,45.00,42.00,10945.00
11/11/2015 06:59:59,45.00,41.00,12305.00
11/11/2015 07:59:59,45.00,41.00,13381.00
11/11/2015 08:59:59,45.00,42.00,14086.00
11/11/2015 09:59:59,46.00,42.00,14493.00
11/11/2015 10:59:59,46.00,42.00,14719.00
11/11/2015 11:59:59,46.00,43.00,14768.00
11/11/2015 12:59:59,47.00,43.00,14690.00
11/11/2015 13:59:59,47.00,44.00,14656.00
11/11/2015 14:59:59,48.00,44.00,14562.00
11/11/2015 15:59:59,48.00,44.00,14648.00
11/11/2015 16:59:59,48.00,44.00,15430.00
11/11/2015 17:59:59,48.00,43.00,16142.00
11/11/2015 18:59:59,48.00,43.00,15815.00
11/11/2015 19:59:59,48.00,43.00,15258.00
11/11/2015 20:59:59,47.00,43.00,14582.00
11/11/2015 21:59:59,47.00,43.00,13497.00
11/11/2015 22:59:59,46.00,43.00,12212.00
11/11/2015 23:59:59,46.00,43.00,11137.00
11/12/2015 00:59:59,45.00,43.00,10422.00
11/12/2015 01:59:59,45.00,42.00,10034.00
11/12/2015 02:59:59,45.00,42.00,9817.00
11/12/2015 03:59:59,45.00,42.00,9834.00
11/12/2015 04:59:59,45.00,42.00,10165.00
11/12/2015 05:59:59,45.00,42.00,11243.00
11/12/2015 06:59:59,45.00,42.00,13071.00
11/12/2015 07:59:59,45.00,43.00,14075.00
11/12/2015 08:59:59,46.00,43.00,14453.00
11/12/2015 09:59:59,46.00,43.00,14651.00
11/12/2015 10:59:59,46.00,44.00,14834.00
11/12/2015 11:59:59,47.00,44.00,14901.00
11/12/2015 12:59:59,48.00,45.00,14885.00
11/12/2015 13:59:59,48.00,46.00,14871.00
11/12/2015 14:59:59,49.00,47.00,14805.00
11/12/2015 15:59:59,50.00,48.00,14891.00
11/12/2015 16:59:59,50.00,49.00,15577.00
11/12/2015 17:59:59,51.00,49.00,16118.00
11/12/2015 18:59:59,52.00,50.00,15860.00
11/12/2015 19:59:59,52.00,51.00,15357.00
11/12/2015 20:59:59,53.00,52.00,14668.00
11/12/2015 21:59:59,54.00,52.00,13588.00
11/12/2015 22:59:59,55.00,52.00,12265.00
11/12/2015 23:59:59,54.00,51.00,11132.00
11/13/2015 00:59:59,54.00,49.00,10339.00
11/13/2015 01:59:59,53.00,47.00,9912.00
11/13/2015 02:59:59,51.00,44.00,9682.00
11/13/2015 03:59:59,50.00,43.00,9673.00
11/13/2015 04:59:59,50.00,42.00,9983.00
11/13/2015 05:59:59,49.00,42.00,11008.00
11/13/2015 06:59:59,48.00,41.00,12712.00
11/13/2015 07:59:59,49.00,41.00,13579.00
11/13/2015 08:59:59,51.00,41.00,13758.00
11/13/2015 09:59:59,53.00,41.00,13838.00
11/13/2015 10:59:59,55.00,40.00,13959.00
11/13/2015 11:59:59,57.00,39.00,13923.00
11/13/2015 12:59:59,56.00,37.00,13785.00
11/13/2015 13:59:59,57.00,37.00,13826.00
11/13/2015 14:59:59,55.00,36.00,13806.00
11/13/2015 15:59:59,54.00,35.00,13865.00
11/13/2015 16:59:59,53.00,34.00,14598.00
11/13/2015 17:59:59,51.00,31.00,15383.00
11/13/2015 18:59:59,50.00,31.00,15096.00
11/13/2015 19:59:59,49.00,30.00,14605.00
11/13/2015 20:59:59,48.00,30.00,14018.00
11/13/2015 21:59:59,47.00,30.00,13211.00
11/13/2015 22:59:59,46.00,29.00,12212.00
11/13/2015 23:59:59,45.00,29.00,11188.00
11/14/2015 00:59:59,44.00,29.00,10439.00
11/14/2015 01:59:59,43.00,29.00,10030.00
11/14/2015 02:59:59,42.00,29.00,9798.00
11/14/2015 03:59:59,42.00,29.00,9701.00
11/14/2015 04:59:59,42.00,30.00,9838.00
11/14/2015 05:59:59,41.00,30.00,10297.00
11/14/2015 06:59:59,41.00,30.00,11000.00
11/14/2015 07:59:59,42.00,30.00,11805.00
11/14/2015 08:59:59,42.00,28.00,12583.00
11/14/2015 09:59:59,43.00,26.00,13024.00
11/14/2015 10:59:59,43.00,24.00,13286.00
11/14/2015 11:59:59,41.00,22.00,13297.00
11/14/2015 12:59:59,41.00,21.00,13117.00
11/14/2015 13:59:59,42.00,20.00,12876.00
11/14/2015 14:59:59,42.00,21.00,12840.00
11/14/2015 15:59:59,42.00,22.00,13098.00
11/14/2015 16:59:59,40.00,22.00,14075.00
11/14/2015 17:59:59,39.00,22.00,15045.00
11/14/2015 18:59:59,38.00,23.00,14795.00
11/14/2015 19:59:59,38.00,23.00,14370.00
11/14/2015 20:59:59,37.00,24.00,13912.00
11/14/2015 21:59:59,37.00,24.00,13224.00
11/14/2015 22:59:59,37.00,24.00,12361.00
11/14/2015 23:59:59,37.00,25.00,11494.00
11/15/2015 00:59:59,37.00,25.00,10820.00
11/15/2015 01:59:59,37.00,25.00,10394.00
11/15/2015 02:59:59,36.00,25.00,10155.00
11/15/2015 03:59:59,36.00,25.00,10080.00
11/15/2015 04:59:59,35.00,26.00,10154.00
11/15/2015 05:59:59,35.00,25.00,10473.00
11/15/2015 06:59:59,34.00,25.00,10974.00
11/15/2015 07:59:59,33.00,25.00,11551.00
11/15/2015 08:59:59,37.00,27.00,12180.00
11/15/2015 09:59:59,41.00,28.00,12593.00
11/15/2015 10:59:59,44.00,29.00,12719.00
11/15/2015 11:59:59,45.00,29.00,12779.00
11/15/2015 12:59:59,49.00,30.00,12743.00
11/15/2015 13:59:59,51.00,30.00,12622.00
11/15/2015 14:59:59,52.00,31.00,12650.00
11/15/2015 15:59:59,54.00,32.00,13007.00
11/15/2015 16:59:59,53.00,32.00,14112.00
11/15/2015 17:59:59,52.00,32.00,14990.00
11/15/2015 18:59:59,50.00,33.00,14809.00
11/15/2015 19:59:59,49.00,33.00,14191.00
11/15/2015 20:59:59,48.00,33.00,13784.00
11/15/2015 21:59:59,47.00,33.00,12802.00
11/15/2015 22:59:59,45.00,33.00,11669.00
11/15/2015 23:59:59,45.00,33.00,10725.00
11/16/2015 00:59:59,44.00,33.00,10101.00
11/16/2015 01:59:59,45.00,33.00,9768.00
11/16/2015 02:59:59,43.00,33.00,9645.00
11/16/2015 03:59:59,42.00,34.00,9704.00
11/16/2015 04:59:59,41.00,34.00,10127.00
11/16/2015 05:59:59,41.00,34.00,11323.00
11/16/2015 06:59:59,41.00,35.00,13188.00
11/16/2015 07:59:59,41.00,34.00,14108.00
11/16/2015 08:59:59,44.00,36.00,14179.00
11/16/2015 09:59:59,48.00,37.00,14072.00
11/16/2015 10:59:59,52.00,38.00,13982.00
11/16/2015 11:59:59,55.00,36.00,13944.00
11/16/2015 12:59:59,57.00,34.00,13858.00
11/16/2015 13:59:59,59.00,30.00,13863.00
11/16/2015 14:59:59,59.00,26.00,13834.00
11/16/2015 15:59:59,59.00,24.00,14001.00
11/16/2015 16:59:59,56.00,23.00,14916.00
11/16/2015 17:59:59,54.00,22.00,15961.00
11/16/2015 18:59:59,50.00,23.00,15818.00
11/16/2015 19:59:59,48.00,25.00,15387.00
11/16/2015 20:59:59,46.00,25.00,14707.00
11/16/2015 21:59:59,43.00,24.00,13621.00
11/16/2015 22:59:59,41.00,23.00,12351.00
11/16/2015 23:59:59,40.00,23.00,11302.00
11/17/2015 00:59:59,38.00,23.00,10619.00
11/17/2015 01:59:59,35.00,22.00,10303.00
11/17/2015 02:59:59,35.00,22.00,10163.00
11/17/2015 03:59:59,34.00,22.00,10235.00
11/17/2015 04:59:59,32.00,21.00,10640.00
11/17/2015 05:59:59,32.00,21.00,11828.00
11/17/2015 06:59:59,31.00,20.00,13729.00
11/17/2015 07:59:59,30.00,21.00,14558.00
11/17/2015 08:59:59,33.00,22.00,14510.00
11/17/2015 09:59:59,37.00,22.00,14322.00
11/17/2015 10:59:59,40.00,22.00,14181.00
11/17/2015 11:59:59,42.00,23.00,14003.00
11/17/2015 12:59:59,43.00,23.00,13865.00
11/17/2015 13:59:59,44.00,23.00,13845.00
11/17/2015 14:59:59,46.00,22.00,13868.00
11/17/2015 15:59:59,45.00,22.00,14143.00
11/17/2015 16:59:59,44.00,22.00,15242.00
11/17/2015 17:59:59,41.00,22.00,16339.00
11/17/2015 18:59:59,38.00,23.00,16280.00
11/17/2015 19:59:59,36.00,24.00,15953.00
11/17/2015 20:59:59,34.00,23.00,15371.00
11/17/2015 21:59:59,33.00,23.00,14299.00
11/17/2015 22:59:59,32.00,23.00,13002.00
11/17/2015 23:59:59,31.00,23.00,11899.00
11/18/2015 00:59:59,30.00,23.00,11231.00
11/18/2015 01:59:59,30.00,22.00,10910.00
11/18/2015 02:59:59,30.00,23.00,10746.00
11/18/2015 03:59:59,29.00,23.00,10788.00
11/18/2015 04:59:59,29.00,23.00,11196.00
11/18/2015 05:59:59,29.00,23.00,12374.00
11/18/2015 06:59:59,29.00,24.00,14224.00
11/18/2015 07:59:59,30.00,25.00,15042.00
11/18/2015 08:59:59,33.00,28.00,14970.00
11/18/2015 09:59:59,37.00,29.00,14803.00
11/18/2015 10:59:59,40.00,30.00,14610.00
11/18/2015 11:59:59,43.00,30.00,14394.00
11/18/2015 12:59:59,45.00,31.00,14185.00
11/18/2015 13:59:59,47.00,32.00,14153.00
11/18/2015 14:59:59,48.00,34.00,14180.00
11/18/2015 15:59:59,48.00,34.00,14422.00
11/18/2015 16:59:59,47.00,34.00,15500.00
11/18/2015 17:59:59,45.00,35.00,16351.00
11/18/2015 18:59:59,45.00,35.00,16182.00
11/18/2015 19:59:59,45.00,36.00,15780.00
11/18/2015 20:59:59,44.00,36.00,15126.00
11/18/2015 21:59:59,43.00,37.00,14026.00
11/18/2015 22:59:59,43.00,37.00,12656.00
11/18/2015 23:59:59,43.00,38.00,11487.00
11/19/2015 00:59:59,44.00,38.00,10695.00
11/19/2015 01:59:59,44.00,39.00,10276.00
11/19/2015 02:59:59,44.00,39.00,10060.00
11/19/2015 03:59:59,45.00,40.00,10034.00
11/19/2015 04:59:59,45.00,40.00,10363.00
11/19/2015 05:59:59,46.00,41.00,11462.00
11/19/2015 06:59:59,46.00,41.00,13342.00
11/19/2015 07:59:59,46.00,42.00,14282.00
11/19/2015 08:59:59,48.00,43.00,14480.00
11/19/2015 09:59:59,49.00,44.00,14572.00
11/19/2015 10:59:59,51.00,45.00,14661.00
11/19/2015 11:59:59,52.00,46.00,14670.00
11/19/2015 12:59:59,53.00,47.00,14582.00
11/19/2015 13:59:59,54.00,47.00,14576.00
11/19/2015 14:59:59,54.00,48.00,14551.00
11/19/2015 15:59:59,55.00,49.00,14726.00
11/19/2015 16:59:59,55.00,49.00,15545.00
11/19/2015 17:59:59,54.00,49.00,16053.00
11/19/2015 18:59:59,54.00,49.00,15814.00
11/19/2015 19:59:59,54.00,50.00,15355.00
11/19/2015 20:59:59,54.00,50.00,14677.00
11/19/2015 21:59:59,54.00,51.00,13605.00
11/19/2015 22:59:59,55.00,51.00,12279.00
11/19/2015 23:59:59,55.00,52.00,11130.00
11/20/2015 00:59:59,55.00,53.00,10378.00
11/20/2015 01:59:59,57.00,54.00,9952.00
11/20/2015 02:59:59,57.00,55.00,9723.00
11/20/2015 03:59:59,56.00,54.00,9669.00
11/20/2015 04:59:59,55.00,53.00,9956.00
11/20/2015 05:59:59,54.00,52.00,10953.00
11/20/2015 06:59:59,54.00,51.00,12743.00
11/20/2015 07:59:59,54.00,48.00,13716.00
11/20/2015 08:59:59,53.00,46.00,13904.00
11/20/2015 09:59:59,53.00,44.00,13935.00
11/20/2015 10:59:59,55.00,42.00,13932.00
11/20/2015 11:59:59,56.00,41.00,13849.00
11/20/2015 12:59:59,56.00,39.00,13695.00
11/20/2015 13:59:59,57.00,36.00,13650.00
11/20/2015 14:59:59,57.00,32.00,13625.00
11/20/2015 15:59:59,56.00,32.00,13733.00
11/20/2015 16:59:59,54.00,30.00,14480.00
11/20/2015 17:59:59,50.00,28.00,15284.00
11/20/2015 18:59:59,48.00,28.00,14989.00
11/20/2015 19:59:59,46.00,28.00,14545.00
11/20/2015 20:59:59,44.00,27.00,14022.00
11/20/2015 21:59:59,43.00,27.00,13265.00
11/20/2015 22:59:59,41.00,26.00,12308.00
11/20/2015 23:59:59,40.00,26.00,11322.00
11/21/2015 00:59:59,38.00,25.00,10596.00
11/21/2015 01:59:59,39.00,24.00,10203.00
11/21/2015 02:59:59,37.00,24.00,10000.00
11/21/2015 03:59:59,37.00,23.00,9941.00
11/21/2015 04:59:59,36.00,23.00,10106.00
11/21/2015 05:59:59,36.00,23.00,10607.00
11/21/2015 06:59:59,35.00,23.00,11389.00
11/21/2015 07:59:59,35.00,23.00,12195.00
11/21/2015 08:59:59,36.00,24.00,12942.00
11/21/2015 09:59:59,39.00,25.00,13238.00
11/21/2015 10:59:59,43.00,25.00,13167.00
11/21/2015 11:59:59,45.00,25.00,12995.00
11/21/2015 12:59:59,46.00,25.00,12791.00
11/21/2015 13:59:59,47.00,26.00,12621.00
11/21/2015 14:59:59,47.00,25.00,12619.00
11/21/2015 15:59:59,47.00,25.00,12881.00
11/21/2015 16:59:59,45.00,26.00,13935.00
11/21/2015 17:59:59,43.00,26.00,14852.00
11/21/2015 18:59:59,40.00,27.00,14650.00
11/21/2015 19:59:59,39.00,28.00,14226.00
11/21/2015 20:59:59,38.00,28.00,13777.00
11/21/2015 21:59:59,38.00,29.00,13108.00
11/21/2015 22:59:59,37.00,29.00,12244.00
11/21/2015 23:59:59,37.00,29.00,11348.00
11/22/2015 00:59:59,38.00,30.00,10625.00
11/22/2015 01:59:59,38.00,30.00,10209.00
11/22/2015 02:59:59,38.00,31.00,9916.00
11/22/2015 03:59:59,38.00,32.00,9799.00
11/22/2015 04:59:59,39.00,33.00,9876.00
11/22/2015 05:59:59,38.00,34.00,10173.00
11/22/2015 06:59:59,40.00,35.00,10704.00
11/22/2015 07:59:59,40.00,36.00,11353.00
11/22/2015 08:59:59,41.00,38.00,12248.00
11/22/2015 09:59:59,42.00,38.00,12864.00
11/22/2015 10:59:59,44.00,39.00,13170.00
11/22/2015 11:59:59,46.00,40.00,13406.00
11/22/2015 12:59:59,46.00,39.00,13554.00
11/22/2015 13:59:59,46.00,38.00,13629.00
11/22/2015 14:59:59,46.00,36.00,13647.00
11/22/2015 15:59:59,46.00,38.00,13944.00
11/22/2015 16:59:59,46.00,34.00,14923.00
11/22/2015 17:59:59,45.00,31.00,15482.00
11/22/2015 18:59:59,44.00,31.00,15253.00
11/22/2015 19:59:59,44.00,31.00,14777.00
11/22/2015 20:59:59,43.00,30.00,14169.00
11/22/2015 21:59:59,43.00,29.00,13222.00
11/22/2015 22:59:59,42.00,28.00,12178.00
11/22/2015 23:59:59,41.00,26.00,11234.00
11/23/2015 00:59:59,39.00,25.00,10617.00
11/23/2015 01:59:59,38.00,25.00,10265.00
11/23/2015 02:59:59,37.00,24.00,10146.00
11/23/2015 03:59:59,37.00,24.00,10233.00
11/23/2015 04:59:59,36.00,24.00,10674.00
11/23/2015 05:59:59,35.00,22.00,11889.00
11/23/2015 06:59:59,34.00,22.00,13859.00
11/23/2015 07:59:59,33.00,20.00,14805.00
11/23/2015 08:59:59,34.00,19.00,14889.00
11/23/2015 09:59:59,36.00,16.00,14772.00
11/23/2015 10:59:59,37.00,15.00,14727.00
11/23/2015 11:59:59,39.00,14.00,14619.00
11/23/2015 12:59:59,39.00,12.00,14483.00
11/23/2015 13:59:59,40.00,9.00,14524.00
11/23/2015 14:59:59,40.00,9.00,14605.00
11/23/2015 15:59:59,38.00,8.00,14926.00
11/23/2015 16:59:59,36.00,6.00,16088.00
11/23/2015 17:59:59,34.00,4.00,17132.00
11/23/2015 18:59:59,32.00,4.00,17055.00
11/23/2015 19:59:59,31.00,6.00,16693.00
11/23/2015 20:59:59,29.00,8.00,16145.00
11/23/2015 21:59:59,30.00,8.00,15105.00
11/23/2015 22:59:59,28.00,9.00,13889.00
11/23/2015 23:59:59,28.00,9.00,12782.00
11/24/2015 00:59:59,27.00,10.00,11956.00
11/24/2015 01:59:59,27.00,10.00,11498.00
11/24/2015 02:59:59,26.00,11.00,11311.00
11/24/2015 03:59:59,25.00,11.00,11328.00
11/24/2015 04:59:59,25.00,12.00,11763.00
11/24/2015 05:59:59,25.00,12.00,12910.00
11/24/2015 06:59:59,24.00,13.00,14798.00
11/24/2015 07:59:59,24.00,14.00,15660.00
11/24/2015 08:59:59,27.00,16.00,15647.00
11/24/2015 09:59:59,30.00,17.00,15413.00
11/24/2015 10:59:59,34.00,17.00,15238.00
11/24/2015 11:59:59,37.00,18.00,15004.00
11/24/2015 12:59:59,40.00,18.00,14807.00
11/24/2015 13:59:59,41.00,18.00,14729.00
11/24/2015 14:59:59,42.00,18.00,14716.00
11/24/2015 15:59:59,42.00,18.00,14958.00
11/24/2015 16:59:59,40.00,18.00,16003.00
11/24/2015 17:59:59,38.00,18.00,16925.00
11/24/2015 18:59:59,36.00,18.00,16861.00
11/24/2015 19:59:59,35.00,19.00,16570.00
11/24/2015 20:59:59,33.00,20.00,16004.00
11/24/2015 21:59:59,33.00,20.00,15015.00
11/24/2015 22:59:59,31.00,19.00,13750.00
11/24/2015 23:59:59,31.00,20.00,12589.00
11/25/2015 00:59:59,30.00,20.00,11822.00
11/25/2015 01:59:59,29.00,20.00,11393.00
11/25/2015 02:59:59,29.00,20.00,11231.00
11/25/2015 03:59:59,28.00,20.00,11269.00
11/25/2015 04:59:59,27.00,20.00,11650.00
11/25/2015 05:59:59,26.00,20.00,12711.00
11/25/2015 06:59:59,26.00,19.00,14371.00
11/25/2015 07:59:59,27.00,20.00,15325.00
11/25/2015 08:59:59,31.00,22.00,15538.00
11/25/2015 09:59:59,34.00,24.00,15400.00
11/25/2015 10:59:59,38.00,24.00,15198.00
11/25/2015 11:59:59,40.00,25.00,14966.00
11/25/2015 12:59:59,43.00,26.00,14672.00
11/25/2015 13:59:59,44.00,25.00,14608.00
11/25/2015 14:59:59,45.00,26.00,14562.00
11/25/2015 15:59:59,45.00,25.00,14706.00
11/25/2015 16:59:59,43.00,25.00,15697.00
11/25/2015 17:59:59,42.00,26.00,16569.00
11/25/2015 18:59:59,39.00,26.00,16323.00
11/25/2015 19:59:59,37.00,26.00,15889.00
11/25/2015 20:59:59,36.00,26.00,15305.00
11/25/2015 21:59:59,36.00,26.00,14423.00
11/25/2015 22:59:59,35.00,27.00,13265.00
11/25/2015 23:59:59,36.00,28.00,12086.00
11/26/2015 00:59:59,36.00,28.00,11223.00
11/26/2015 01:59:59,36.00,29.00,10701.00
11/26/2015 02:59:59,37.00,30.00,10382.00
11/26/2015 03:59:59,36.00,30.00,10261.00
11/26/2015 04:59:59,37.00,30.00,10364.00
11/26/2015 05:59:59,36.00,30.00,10788.00
11/26/2015 06:59:59,37.00,31.00,11453.00
11/26/2015 07:59:59,38.00,32.00,12286.00
11/26/2015 08:59:59,38.00,33.00,13217.00
11/26/2015 09:59:59,42.00,35.00,13781.00
11/26/2015 10:59:59,47.00,37.00,14036.00
11/26/2015 11:59:59,51.00,38.00,14141.00
11/26/2015 12:59:59,53.00,39.00,13766.00
11/26/2015 13:59:59,54.00,40.00,13063.00
11/26/2015 14:59:59,54.00,41.00,12372.00
11/26/2015 15:59:59,54.00,42.00,12027.00
11/26/2015 16:59:59,53.00,43.00,12391.00
11/26/2015 17:59:59,51.00,43.00,12673.00
11/26/2015 18:59:59,50.00,43.00,12555.00
11/26/2015 19:59:59,49.00,43.00,12469.00
11/26/2015 20:59:59,48.00,44.00,12324.00
11/26/2015 21:59:59,48.00,44.00,11925.00
11/26/2015 22:59:59,48.00,44.00,11306.00
11/26/2015 23:59:59,47.00,45.00,10571.00
11/27/2015 00:59:59,47.00,44.00,9971.00
11/27/2015 01:59:59,47.00,45.00,9604.00
11/27/2015 02:59:59,47.00,45.00,9438.00
11/27/2015 03:59:59,47.00,46.00,9429.00
11/27/2015 04:59:59,48.00,46.00,9603.00
11/27/2015 05:59:59,48.00,46.00,10136.00
11/27/2015 06:59:59,48.00,47.00,10893.00
11/27/2015 07:59:59,49.00,47.00,11492.00
11/27/2015 08:59:59,50.00,48.00,12107.00
11/27/2015 09:59:59,52.00,50.00,12536.00
11/27/2015 10:59:59,55.00,50.00,12643.00
11/27/2015 11:59:59,58.00,50.00,12624.00
11/27/2015 12:59:59,61.00,48.00,12554.00
11/27/2015 13:59:59,63.00,47.00,12484.00
11/27/2015 14:59:59,62.00,46.00,12462.00
11/27/2015 15:59:59,62.00,46.00,12663.00
11/27/2015 16:59:59,60.00,46.00,13724.00
11/27/2015 17:59:59,58.00,46.00,14422.00
11/27/2015 18:59:59,57.00,47.00,14134.00
